code_ine,Nombre,Votantes,Nulos,VotosValidos(votantes-nulos),VotosSinRepresentacion,CandidaturasSinRepresentacion,%SinRepresentacion(votantes-nulos),VotosValidos(enblanco+candidaturas),%SinRepresentacion(enblanco+candidaturas)
34074040068,Domingo García,23,4,19,1,1,"5,26%",12,"8,33%"
34070909178,Ibrillos,20,0,20,1,1,"5,00%",12,"8,33%"
34070505144,Narrillos del Álamo,53,2,51,2,1,"3,92%",24,"8,33%"
34053535008,Firgas,4524,96,4428,369,2,"8,33%",4428,"8,33%"
34074949007,Almaraz de Duero,300,0,300,25,2,"8,33%",300,"8,33%"
34073737294,Santa Marta de Tormes,7238,74,7164,598,2,"8,35%",7164,"8,35%"
34090808283,Tona,3560,54,3506,293,2,"8,36%",3506,"8,36%"
34110606082,Mengabril,353,6,347,29,1,"8,36%",347,"8,36%"
34100303031,Benidorm,24711,231,24480,2046,5,"8,36%",24480,"8,36%"
34074747035,Carpio,686,16,670,56,1,"8,36%",670,"8,36%"
34072424019,Berlanga del Bierzo,270,7,263,22,1,"8,37%",263,"8,37%"
34014141051,Huévar del Aljarafe,1920,33,1887,158,3,"8,37%",1887,"8,37%"
34084545138,El Puente del Arzobispo,852,28,824,69,1,"8,37%",824,"8,37%"
34123232053,Oímbra,1259,6,1253,105,1,"8,38%",1253,"8,38%"
34162020903,Astigarraga,3345,52,3293,276,2,"8,38%",3293,"8,38%"
34153131152,Lerín,911,29,882,74,1,"8,39%",882,"8,39%"
34074747099,La Mudarra,141,2,139,10,1,"7,19%",119,"8,40%"
34132828176,Villanueva de la Cañada,11098,118,10980,923,3,"8,41%",10980,"8,41%"
34132828183,Zarzalejo,921,30,891,75,1,"8,42%",891,"8,42%"
34012121039,Hinojales,201,11,190,16,1,"8,42%",190,"8,42%"
34100303072,Gaianes,371,3,368,31,1,"8,42%",368,"8,42%"
34070505247,La Torre,192,3,189,15,1,"7,94%",178,"8,43%"
34063939085,Suances,5062,82,4980,420,2,"8,43%",4980,"8,43%"
34132828158,Valdemanco,650,10,640,54,2,"8,44%",640,"8,44%"
34110606010,Almendral,897,9,888,75,2,"8,45%",888,"8,45%"
34100303011,L'Alfàs del Pi,6206,110,6096,515,2,"8,45%",6096,"8,45%"
34092525175,Prats i Sansor,144,2,142,12,1,"8,45%",142,"8,45%"
34094343128,Riudecols,661,22,639,54,1,"8,45%",639,"8,45%"
34094343047,Constantí,2358,41,2317,196,2,"8,46%",2317,"8,46%"
34022222206,Sangarrén,129,9,120,16,1,"13,33%",189,"8,47%"
34104646198,Potries,693,8,685,58,1,"8,47%",685,"8,47%"
34081919225,Pozo de Guadalajara,694,21,673,57,1,"8,47%",673,"8,47%"
34025050209,Pinseque,1979,31,1948,165,2,"8,47%",1948,"8,47%"
34010404050,Gérgal,545,14,531,45,1,"8,47%",531,"8,47%"
34094343120,Querol,299,4,295,25,1,"8,47%",295,"8,47%"
34053535013,Moya,4632,97,4535,385,3,"8,49%",4535,"8,49%"
34084545045,Cazalegas,1115,8,1107,94,1,"8,49%",1107,"8,49%"
34172626168,Villamediana de Iregua,3990,70,3920,333,2,"8,49%",3920,"8,49%"
34022222024,Alquézar,209,9,200,17,1,"8,50%",200,"8,50%"
34090808028,Cabrera d'Anoia,816,5,811,69,2,"8,51%",811,"8,51%"
34073434091,Lagartos,94,3,91,8,1,"8,79%",94,"8,51%"
34025050277,Valtorres,49,1,48,4,2,"8,33%",47,"8,51%"
34090808178,Rajadell,335,6,329,28,1,"8,51%",329,"8,51%"
34132828140,Serranillos del Valle,2527,48,2479,211,2,"8,51%",2479,"8,51%"
34081616904,Fuentenava de Jábaga,373,9,364,31,1,"8,52%",364,"8,52%"
34100303054,Castell de Castells,320,3,317,27,1,"8,52%",317,"8,52%"
34092525039,Baix Pallars,224,1,223,19,1,"8,52%",223,"8,52%"
34022222207,San Juan de Plan,92,1,91,11,1,"12,09%",129,"8,53%"
34073737360,Villar de Peralonso,155,5,150,11,1,"7,33%",129,"8,53%"
34110606011,Almendralejo,16613,288,16325,1393,2,"8,53%",16325,"8,53%"
34024444026,Arcos de las Salinas,74,1,73,7,1,"9,59%",82,"8,54%"
34081616908,Pozorrubielos de la Mancha,136,8,128,10,2,"7,81%",117,"8,55%"
34033333004,Avilés,38394,613,37781,3230,6,"8,55%",37781,"8,55%"
34121515028,Corcubión,1088,12,1076,92,1,"8,55%",1076,"8,55%"
34104646204,El Puig de Santa Maria,5085,93,4992,427,2,"8,55%",4992,"8,55%"
34162020072,Urnieta,2634,52,2582,221,2,"8,56%",2582,"8,56%"
34011818163,Pórtugos,259,2,257,22,1,"8,56%",257,"8,56%"
34014141027,Castilblanco de los Arroyos,2904,43,2861,245,2,"8,56%",2861,"8,56%"
34022222119,Gurrea de Gállego,946,24,922,79,1,"8,57%",922,"8,57%"
34070909066,Campolara,34,0,34,3,1,"8,82%",35,"8,57%"
34074040069,Donhierro,55,0,55,3,1,"5,45%",35,"8,57%"
34084545053,Consuegra,5710,154,5556,477,2,"8,59%",5556,"8,59%"
34084545205,Yuncos,4672,130,4542,390,2,"8,59%",4542,"8,59%"
34092525011,Alcarràs,3085,35,3050,262,3,"8,59%",3050,"8,59%"
34053838025,La Matanza de Acentejo,4905,63,4842,416,2,"8,59%",4842,"8,59%"
34100303107,Polop,2109,39,2070,178,4,"8,60%",2070,"8,60%"
34025050288,Villanueva de Gállego,2541,41,2500,215,2,"8,60%",2500,"8,60%"
34081616024,Arguisuelas,94,1,93,8,1,"8,60%",93,"8,60%"
34025050130,Jarque de Moncayo,250,6,244,21,2,"8,61%",244,"8,61%"
34063939065,Las Rozas de Valdearroyo,213,4,209,18,1,"8,61%",209,"8,61%"
34164848044,Getxo,38001,353,37648,3243,3,"8,61%",37648,"8,61%"
34090808241,Sant Sadurní d'Osormort,61,0,61,5,1,"8,20%",58,"8,62%"
34073434222,Villameriel,78,2,76,5,1,"6,58%",58,"8,62%"
34011818176,Soportújar,180,6,174,15,1,"8,62%",174,"8,62%"
34081616905,Arcas,1107,41,1066,92,1,"8,63%",1066,"8,63%"
34110606031,Carmonita,383,1,382,33,1,"8,64%",382,"8,64%"
34011818906,Los Guájares,795,8,787,68,1,"8,64%",787,"8,64%"
34012121902,La Zarza-Perrunal,852,8,844,73,1,"8,65%",844,"8,65%"
34012323070,Pozo Alcón,2611,34,2577,223,2,"8,65%",2577,"8,65%"
34053838046,Tegueste,6465,63,6402,554,3,"8,65%",6402,"8,65%"
34014141079,La Puebla del Río,6181,117,6064,525,2,"8,66%",6064,"8,66%"
34172626163,Ventosa,131,3,128,11,2,"8,59%",127,"8,66%"
34081919326,Yebes,1893,26,1867,162,2,"8,68%",1867,"8,68%"
34025050056,Botorrita,345,11,334,29,1,"8,68%",334,"8,68%"
34063939036,Liendo,799,16,783,68,1,"8,68%",783,"8,68%"
34090808179,Rellinars,430,4,426,37,2,"8,69%",426,"8,69%"
34011111035,Tarifa,8896,143,8753,761,3,"8,69%",8753,"8,69%"
34070909180,Iglesias,108,2,106,10,1,"9,43%",115,"8,70%"
34074040017,Anaya,71,3,68,4,1,"5,88%",46,"8,70%"
34081919314,Viana de Jadraque,34,0,34,2,1,"5,88%",23,"8,70%"
34074747140,Saelices de Mayorga,79,10,69,4,1,"5,80%",46,"8,70%"
34074747042,Castromembibre,35,0,35,2,1,"5,71%",23,"8,70%"
34070909094,Cebrecos,40,1,39,2,1,"5,13%",23,"8,70%"
34073737361,Villar de Samaniego,44,3,41,2,1,"4,88%",23,"8,70%"
34025050043,Bárboles,187,3,184,16,1,"8,70%",184,"8,70%"
34164848912,Alonsotegi,1723,44,1679,146,2,"8,70%",1679,"8,70%"
34081313042,Fuencaliente,702,24,678,59,1,"8,70%",678,"8,70%"
34063939095,Val de San Vicente,1750,40,1710,149,2,"8,71%",1710,"8,71%"
34132828163,Valdepiélagos,370,3,367,32,2,"8,72%",367,"8,72%"
34111010176,Serrejón,293,18,275,24,1,"8,73%",275,"8,73%"
34081919171,Marchamalo,3959,100,3859,337,2,"8,73%",3859,"8,73%"
34053535022,Santa Lucía de Tirajana,27671,319,27352,2389,6,"8,73%",27352,"8,73%"
34090808260,Santa Perpètua de Mogoda,9760,98,9662,844,2,"8,74%",9662,"8,74%"
34104646110,Xirivella,14298,157,14141,1236,4,"8,74%",14141,"8,74%"
34090808136,Montornès del Vallès,6525,87,6438,563,3,"8,74%",6438,"8,74%"
34092525140,Montferrer i Castellbò,497,6,491,43,1,"8,76%",491,"8,76%"
34111010090,Guijo de Granadilla,347,16,331,29,1,"8,76%",331,"8,76%"
34081919168,Mandayona,197,3,194,17,1,"8,76%",194,"8,76%"
34094343144,La Secuita,704,31,673,59,1,"8,77%",673,"8,77%"
34132828128,Rozas de Puerto Real,373,8,365,32,2,"8,77%",365,"8,77%"
34074949026,Bretocino,171,6,165,15,1,"9,09%",171,"8,77%"
34172626138,Santo Domingo de la Calzada,3284,38,3246,285,3,"8,78%",3246,"8,78%"
34081616122,Mariana,207,2,205,18,1,"8,78%",205,"8,78%"
34143030038,Las Torres de Cotillas,10494,135,10359,911,3,"8,79%",10359,"8,79%"
34033333058,Riosa,1170,33,1137,100,1,"8,80%",1137,"8,80%"
34024444262,Villarroya de los Pinares,124,0,124,11,1,"8,87%",125,"8,80%"
34164848075,Orozko,1445,140,1305,115,3,"8,81%",1305,"8,81%"
34162020059,Oñati,5638,58,5580,492,2,"8,82%",5580,"8,82%"
34081616007,La Alberca de Záncara,978,14,964,85,1,"8,82%",964,"8,82%"
34033333008,Cabrales,1265,29,1236,109,1,"8,82%",1236,"8,82%"
34090808065,Castellví de la Marca,850,11,839,74,1,"8,82%",839,"8,82%"
34074949272,Villaveza de Valverde,69,6,63,3,1,"4,76%",34,"8,82%"
34132828167,Velilla de San Antonio,6934,85,6849,605,3,"8,83%",6849,"8,83%"
34063939050,Pesaguero,218,3,215,19,1,"8,84%",215,"8,84%"
34072424123,Quintana del Castillo,573,8,565,50,1,"8,85%",565,"8,85%"
34091717088,Lladó,324,19,305,27,1,"8,85%",305,"8,85%"
34011818178,Torre-Cardela,600,2,598,53,2,"8,86%",598,"8,86%"
34073434176,Sotobañado y Priorato,135,0,135,11,2,"8,15%",124,"8,87%"
34094343041,Caseres,160,7,153,11,1,"7,19%",124,"8,87%"
34092525058,Les Borges Blanques,2482,60,2422,215,2,"8,88%",2422,"8,88%"
34012323059,Marmolejo,4270,170,4100,364,2,"8,88%",4100,"8,88%"
34092525149,Oliana,1005,14,991,88,1,"8,88%",991,"8,88%"
34012323010,Bailén,9050,135,8915,792,3,"8,88%",8915,"8,88%"
34070909414,Valle de Valdelaguna,152,6,146,12,1,"8,22%",135,"8,89%"
34074949014,Arquillinos,69,4,65,4,1,"6,15%",45,"8,89%"
34081919146,La Huerce,49,4,45,4,1,"8,89%",45,"8,89%"
34132828119,Quijorna,1931,30,1901,169,2,"8,89%",1901,"8,89%"
34104646188,Palmera,653,1,652,58,2,"8,90%",652,"8,90%"
34164848085,Sopela,6780,94,6686,595,3,"8,90%",6686,"8,90%"
34072424057,Congosto,969,26,943,84,2,"8,91%",943,"8,91%"
34164848042,Gordexola,1050,74,976,87,2,"8,91%",976,"8,91%"
34053535010,Haría,2834,42,2792,249,3,"8,92%",2792,"8,92%"
34073737319,El Tejado,71,5,66,5,1,"7,58%",56,"8,93%"
34074747077,Langayo,176,8,168,15,1,"8,93%",168,"8,93%"
34084545040,El Casar de Escalona,985,22,963,86,1,"8,93%",963,"8,93%"
34070909058,Buniel,296,5,291,26,1,"8,93%",291,"8,93%"
34162020045,Irun,25567,333,25234,2255,2,"8,94%",25234,"8,94%"
34111010137,Palomero,364,6,358,32,1,"8,94%",358,"8,94%"
34040707005,Andratx,4553,73,4480,401,2,"8,95%",4480,"8,95%"
34111010061,Ceclavín,1222,28,1194,107,1,"8,96%",1194,"8,96%"
34070505019,Ávila,29248,388,28860,2588,3,"8,97%",28860,"8,97%"
34100303002,Agost,2841,31,2810,252,2,"8,97%",2810,"8,97%"
34073737302,Saucelle,224,1,223,20,1,"8,97%",223,"8,97%"
34164848077,Plentzia,2345,27,2318,208,3,"8,97%",2318,"8,97%"
34162020063,Oiartzun,4957,59,4898,440,3,"8,98%",4898,"8,98%"
34070505097,La Horcajada,350,5,345,31,1,"8,99%",345,"8,99%"
34104646101,Quart de les Valls,698,8,690,62,1,"8,99%",690,"8,99%"
34104646165,Massanassa,5415,56,5359,482,3,"8,99%",5359,"8,99%"
34084545078,Huerta de Valdecarábanos,1179,24,1155,104,1,"9,00%",1155,"9,00%"
34074949068,Ferreruela,340,7,333,30,1,"9,01%",333,"9,01%"
34012929060,Igualeja,611,12,599,54,2,"9,02%",599,"9,02%"
34053535020,La Aldea de San Nicolás,4637,71,4566,412,2,"9,02%",4566,"9,02%"
34081919204,Orea,131,5,126,13,1,"10,32%",144,"9,03%"
34073434135,Pomar de Valdivia,324,3,321,29,1,"9,03%",321,"9,03%"
34090808904,Badia del Vallès,4953,50,4903,443,3,"9,04%",4903,"9,04%"
34092525072,Cervera,3104,135,2969,269,2,"9,06%",2969,"9,06%"
34090808112,Manlleu,6304,103,6201,562,2,"9,06%",6201,"9,06%"
34090808113,Manresa,25348,381,24967,2263,3,"9,06%",24967,"9,06%"
34053838031,Los Realejos,21178,250,20928,1899,4,"9,07%",20928,"9,07%"
34132828096,Navalcarnero,15151,202,14949,1357,3,"9,08%",14949,"9,08%"
34070909360,San Vicente del Valle,23,0,23,2,1,"8,70%",22,"9,09%"
34073737251,Peromingo,82,0,82,7,1,"8,54%",77,"9,09%"
34080202050,Montalvos,71,0,71,6,2,"8,45%",66,"9,09%"
34074747012,Bahabón,69,5,64,4,1,"6,25%",44,"9,09%"
34074040126,Melque de Cercos,52,3,49,3,1,"6,12%",33,"9,09%"
34070909408,Vallarta de Bureba,34,0,34,2,1,"5,88%",22,"9,09%"
34081919175,Mazarete,17,0,17,1,1,"5,88%",11,"9,09%"
34024444217,Toril y Masegoso,22,0,22,2,1,"9,09%",22,"9,09%"
34074040009,Aldeanueva de la Serrezuela,34,1,33,3,1,"9,09%",33,"9,09%"
34110606098,Palomas,456,5,451,41,1,"9,09%",451,"9,09%"
34074040086,Fuentepelayo,520,26,494,45,1,"9,11%",494,"9,11%"
34011111018,El Gastor,1112,28,1084,99,2,"9,13%",1084,"9,13%"
34025050235,San Mateo de Gállego,1854,48,1806,165,2,"9,14%",1806,"9,14%"
34084545047,Cedillo del Condado,1749,31,1718,157,2,"9,14%",1718,"9,14%"
34111010069,La Cumbre,602,23,579,53,1,"9,15%",579,"9,15%"
34090808181,La Roca del Vallès,4650,106,4544,416,3,"9,15%",4544,"9,15%"
34104646004,Agullent,1578,16,1562,143,2,"9,15%",1562,"9,15%"
34090808284,Tordera,6046,94,5952,545,3,"9,16%",5952,"9,16%"
34084545106,Mora,5732,109,5623,515,2,"9,16%",5623,"9,16%"
34040707036,Marratxí,19251,203,19048,1745,3,"9,16%",19048,"9,16%"
34072424018,Bercianos del Real Camino,132,4,128,11,1,"8,59%",120,"9,17%"
34070909415,Valle de Valdelucio,240,0,240,22,1,"9,17%",240,"9,17%"
34073737247,Peñarandilla,142,11,131,9,1,"6,87%",98,"9,18%"
34014141017,Bormujos,9948,191,9757,897,3,"9,19%",9757,"9,19%"
34053535034,Yaiza,4711,57,4654,428,3,"9,20%",4654,"9,20%"
34063939015,Camaleño,714,8,706,65,2,"9,21%",706,"9,21%"
34111010011,Aldeacentenera,470,3,467,43,2,"9,21%",467,"9,21%"
34090808291,Vacarisses,2868,23,2845,262,3,"9,21%",2845,"9,21%"
34011818147,Órgiva,2521,36,2485,229,3,"9,22%",2485,"9,22%"
34063939084,Solórzano,747,10,737,68,1,"9,23%",737,"9,23%"
34033333021,Cudillero,2933,51,2882,266,2,"9,23%",2882,"9,23%"
34011818070,Dúdar,263,3,260,24,2,"9,23%",260,"9,23%"
34074949033,Camarzana de Tera,461,6,455,42,2,"9,23%",455,"9,23%"
34123232082,Trasmiras,908,9,899,83,1,"9,23%",899,"9,23%"
34011818015,Alicún de Ortega,358,1,357,33,1,"9,24%",357,"9,24%"
34063939043,Meruelo,1324,15,1309,121,2,"9,24%",1309,"9,24%"
34121515073,Ribeira,13480,168,13312,1231,3,"9,25%",13312,"9,25%"
34100303092,Muro de Alcoy,4903,81,4822,446,2,"9,25%",4822,"9,25%"
34101212040,Castellón de la Plana/Castelló de la Plana,79922,813,79109,7320,7,"9,25%",79109,"9,25%"
34014141025,Carrión de los Céspedes,1300,90,1210,112,2,"9,26%",1210,"9,26%"
34070505058,Cepeda la Mora,53,2,51,5,1,"9,80%",54,"9,26%"
34070505136,Muñico,68,1,67,5,1,"7,46%",54,"9,26%"
34074040028,Bercial,84,4,80,5,1,"6,25%",54,"9,26%"
34024444099,Escucha,502,6,496,46,1,"9,27%",496,"9,27%"
34160101030,Lagrán,121,4,117,9,2,"7,69%",97,"9,28%"
34014141034,Coria del Río,12565,175,12390,1150,2,"9,28%",12390,"9,28%"
34110606137,Valdecaballeros,779,15,764,71,1,"9,29%",764,"9,29%"
34111010037,Cáceres,51773,771,51002,4741,6,"9,30%",51002,"9,30%"
34092525909,La Vansa i Fórnols,84,10,74,8,1,"10,81%",86,"9,30%"
34081919215,Peñalver,154,2,152,12,1,"7,89%",129,"9,30%"
34104646253,Vallés,115,4,111,8,1,"7,21%",86,"9,30%"
34101212058,Espadilla,69,4,65,4,1,"6,15%",43,"9,30%"
34110606077,Malcocinado,261,3,258,24,1,"9,30%",258,"9,30%"
34160101037,Arraia-Maeztu,476,4,472,44,2,"9,32%",472,"9,32%"
34104646094,Catarroja,14975,149,14826,1383,3,"9,33%",14826,"9,33%"
34011414049,Palma del Río,10956,215,10741,1002,3,"9,33%",10741,"9,33%"
34012929075,Nerja,7997,98,7899,737,3,"9,33%",7899,"9,33%"
34072424012,Los Barrios de Luna,225,0,225,21,1,"9,33%",225,"9,33%"
34073434199,Velilla del Río Carrión,876,19,857,80,2,"9,33%",857,"9,33%"
34090808046,Cardedeu,7934,179,7755,724,2,"9,34%",7755,"9,34%"
34153131088,Noáin (Valle de Elorz)/Noain (Elortzibar),3697,48,3649,341,2,"9,35%",3649,"9,35%"
34162020004,Albiztur,139,0,139,13,1,"9,35%",139,"9,35%"
34024444014,Alcorisa,2018,32,1986,186,3,"9,37%",1986,"9,37%"
34011818085,Gor,593,6,587,55,2,"9,37%",587,"9,37%"
34090808194,Sant Adrià de Besòs,11562,127,11435,1072,5,"9,37%",11435,"9,37%"
34132828057,Fresno de Torote,1268,22,1246,117,2,"9,39%",1246,"9,39%"
34090808091,Gelida,3404,32,3372,317,2,"9,40%",3372,"9,40%"
34024444229,Torres de Albarracín,118,2,116,19,1,"16,38%",202,"9,41%"
34073737252,Pinedas,81,0,81,8,1,"9,88%",85,"9,41%"
34040707019,Escorca,117,4,113,8,2,"7,08%",85,"9,41%"
34104646153,Llocnou de Sant Jeroni,432,7,425,40,1,"9,41%",425,"9,41%"
34100303124,Sella,401,8,393,37,2,"9,41%",393,"9,41%"
34104646111,Chiva,8508,107,8401,791,2,"9,42%",8401,"9,42%"
34164848074,Urduña/Orduña,2295,46,2249,212,3,"9,43%",2249,"9,43%"
34104646903,San Antonio de Benagéber,5200,34,5166,487,3,"9,43%",5166,"9,43%"
34053838017,Granadilla de Abona,16864,128,16736,1578,3,"9,43%",16736,"9,43%"
34132828148,Torrejón de Ardoz,64535,1124,63411,5982,4,"9,43%",63411,"9,43%"
34172626093,Mansilla de la Sierra,48,1,47,5,1,"10,64%",53,"9,43%"
34074949025,Bretó,157,3,154,15,1,"9,74%",159,"9,43%"
34081919213,El Pedregal,57,2,55,5,1,"9,09%",53,"9,43%"
34091717232,Vilopriu,85,13,72,5,1,"6,94%",53,"9,43%"
34092525217,Tàrrega,5960,153,5807,548,4,"9,44%",5807,"9,44%"
34011818105,Iznalloz,2758,37,2721,257,3,"9,45%",2721,"9,45%"
34012121011,Beas,2506,44,2462,233,3,"9,46%",2462,"9,46%"
34090808305,Vilafranca del Penedès,15525,259,15266,1445,4,"9,47%",15266,"9,47%"
34100303115,Sagra,224,13,211,20,1,"9,48%",211,"9,48%"
34091717217,Viladamat,244,12,232,22,1,"9,48%",232,"9,48%"
34111010015,Aldeanueva del Camino,511,5,506,48,1,"9,49%",506,"9,49%"
34074040063,Cuéllar,4714,89,4625,439,3,"9,49%",4625,"9,49%"
34012323014,Begíjar,2120,68,2052,195,2,"9,50%",2052,"9,50%"
34084545079,La Iglesuela del Tietar,306,1,305,29,1,"9,51%",305,"9,51%"
34121515002,Ames,14233,211,14022,1334,3,"9,51%",14022,"9,51%"
34092525253,El Vilosell,134,2,132,14,2,"10,61%",147,"9,52%"
34081919238,Riofrío del Llano,46,3,43,4,1,"9,30%",42,"9,52%"
34024444267,Vivel del Río Martín,53,1,52,4,2,"7,69%",42,"9,52%"
34172626025,Baños de Rioja,63,1,62,4,1,"6,45%",42,"9,52%"
34024444208,Santa Cruz de Nogueras,21,0,21,2,2,"9,52%",21,"9,52%"
34081919003,Adobes,25,4,21,2,1,"9,52%",21,"9,52%"
34084545116,Noez,586,9,577,55,1,"9,53%",577,"9,53%"
34092525207,Solsona,3871,68,3803,363,3,"9,55%",3803,"9,55%"
34014141010,Almensilla,3213,60,3153,301,2,"9,55%",3153,"9,55%"
34072424041,Carucedo,401,3,398,38,1,"9,55%",398,"9,55%"
34132828175,Villamantilla,841,14,827,79,2,"9,55%",827,"9,55%"
34091717215,Vilablareix,1751,45,1706,163,2,"9,55%",1706,"9,55%"
34101212138,Vinaròs,12509,215,12294,1175,4,"9,56%",12294,"9,56%"
34070505257,Villafranca de la Sierra,117,2,115,11,1,"9,57%",115,"9,57%"
34014141045,Gerena,3909,105,3804,364,2,"9,57%",3804,"9,57%"
34022222229,Tolva,80,0,80,9,1,"11,25%",94,"9,57%"
34012929034,Canillas de Albaida,389,13,376,36,1,"9,57%",376,"9,57%"
34153131232,Tudela,17352,199,17153,1643,4,"9,58%",17153,"9,58%"
34072424077,Gordaliza del Pino,180,9,171,16,1,"9,36%",167,"9,58%"
34025050298,Zuera,4289,76,4213,404,2,"9,59%",4213,"9,59%"
34074040113,La Losa,345,1,344,33,1,"9,59%",344,"9,59%"
34111010044,Cañamero,1057,25,1032,99,1,"9,59%",1032,"9,59%"
34011111022,La Línea de la Concepción,23052,125,22927,2202,4,"9,60%",22927,"9,60%"
34121515079,Santiso,1099,6,1093,105,1,"9,61%",1093,"9,61%"
34153131008,Aguilar de Codés,52,1,51,5,1,"9,80%",52,"9,62%"
34100303036,Benillup,78,8,70,5,2,"7,14%",52,"9,62%"
34070909460,Villasandino,164,12,152,10,1,"6,58%",104,"9,62%"
34073737201,Montemayor del Río,168,12,156,15,1,"9,62%",156,"9,62%"
34132828072,Hoyo de Manzanares,4863,82,4781,460,2,"9,62%",4781,"9,62%"
34132828135,Santa María de la Alameda,856,35,821,79,2,"9,62%",821,"9,62%"
34132828066,Griñón,5503,134,5369,517,3,"9,63%",5369,"9,63%"
34012929071,Moclinejo,910,17,893,86,1,"9,63%",893,"9,63%"
34070505043,Cabezas del Pozo,80,0,80,8,1,"10,00%",83,"9,64%"
34132828011,Ambite,428,3,425,41,2,"9,65%",425,"9,65%"
34090808236,Sant Quintí de Mediona,1143,24,1119,108,2,"9,65%",1119,"9,65%"
34122727029,Meira,1149,20,1129,109,2,"9,65%",1129,"9,65%"
34024444240,Valbona,136,4,132,14,1,"10,61%",145,"9,66%"
34100303118,San Fulgencio,2396,36,2360,228,2,"9,66%",2360,"9,66%"
34084545117,Nombela,627,17,610,59,1,"9,67%",610,"9,67%"
34072424065,Chozas de Abajo,1689,25,1664,161,2,"9,68%",1664,"9,68%"
34074040018,Añe,51,0,51,3,1,"5,88%",31,"9,68%"
34090808051,Castellar del Vallès,11092,146,10946,1060,3,"9,68%",10946,"9,68%"
34011111015,Chiclana de la Frontera,32895,394,32501,3150,4,"9,69%",32501,"9,69%"
34074949128,Morales de Rey,396,4,392,38,2,"9,69%",392,"9,69%"
34132828079,Madrid,1651025,12349,1638676,158854,17,"9,69%",1638676,"9,69%"
34025050123,Grisén,346,6,340,33,1,"9,71%",340,"9,71%"
34104646159,Manises,16046,221,15825,1538,4,"9,72%",15825,"9,72%"
34104646065,Beniparrell,1237,13,1224,119,2,"9,72%",1224,"9,72%"
34072424160,Santas Martas,458,6,452,44,1,"9,73%",452,"9,73%"
34011414059,San Sebastián de los Ballesteros,556,12,544,53,1,"9,74%",544,"9,74%"
34111010099,Holguera,417,17,400,39,1,"9,75%",400,"9,75%"
34160101014,Berantevilla,251,5,246,24,1,"9,76%",246,"9,76%"
34094343132,Rodonyà,274,8,266,26,1,"9,77%",266,"9,77%"
34101212015,Argelita,117,5,112,9,1,"8,04%",92,"9,78%"
34101212105,Sierra Engarcerán,680,6,674,66,1,"9,79%",674,"9,79%"
34111010079,Garganta la Olla,701,27,674,66,1,"9,79%",674,"9,79%"
34063939013,Cabezón de Liébana,430,2,428,42,1,"9,81%",428,"9,81%"
34024444182,Perales del Alfambra,164,1,163,16,1,"9,82%",163,"9,82%"
34012121064,San Juan del Puerto,4601,99,4502,442,2,"9,82%",4502,"9,82%"
34084545076,Hormigos,533,4,529,52,2,"9,83%",529,"9,83%"
34053838012,Fasnia,1821,21,1800,177,3,"9,83%",1800,"9,83%"
34081919060,Campillo de Ranas,130,6,124,12,1,"9,68%",122,"9,84%"
34092525152,Les Oluges,88,7,81,6,1,"7,41%",61,"9,84%"
34132828160,Valdemorillo,6725,128,6597,649,3,"9,84%",6597,"9,84%"
34010404032,Carboneras,4562,99,4463,440,3,"9,86%",4463,"9,86%"
34090808102,Igualada,16919,195,16724,1649,4,"9,86%",16724,"9,86%"
34132828044,Colmenarejo,4852,142,4710,465,3,"9,87%",4710,"9,87%"
34024444109,Frías de Albarracín,86,0,86,9,1,"10,47%",91,"9,89%"
34143030041,La Unión,8783,129,8654,856,3,"9,89%",8654,"9,89%"
34160101011,Baños de Ebro/Mañueta,210,8,202,20,1,"9,90%",202,"9,90%"
34053838037,Santa Cruz de la Palma,7866,180,7686,761,5,"9,90%",7686,"9,90%"
34012121052,Nerva,2968,86,2882,286,2,"9,92%",2882,"9,92%"
34074747179,Valbuena de Duero,263,1,262,26,1,"9,92%",262,"9,92%"
34143030001,Abanilla,3789,51,3738,371,2,"9,93%",3738,"9,93%"
34074949021,Benavente,8336,117,8219,816,4,"9,93%",8219,"9,93%"
34011111004,Algeciras,43547,510,43037,4273,4,"9,93%",43037,"9,93%"
34074949158,El Piñero,167,9,158,15,2,"9,49%",151,"9,93%"
34011414061,Santa Eufemia,541,38,503,50,1,"9,94%",503,"9,94%"
34101212028,Benicasim/Benicàssim,10247,130,10117,1006,4,"9,94%",10117,"9,94%"
34132828110,Perales de Tajuña,1645,37,1608,160,2,"9,95%",1608,"9,95%"
34094343129,Riudoms,3118,95,3023,301,2,"9,96%",3023,"9,96%"
34033333051,Pravia,4486,88,4398,438,3,"9,96%",4398,"9,96%"
34104646212,Real,1265,20,1245,124,2,"9,96%",1245,"9,96%"
34162020013,Aretxabaleta,3571,37,3534,352,3,"9,96%",3534,"9,96%"
34072424161,Santiago Millas,275,4,271,27,1,"9,96%",271,"9,96%"
34164848089,Urduliz,2682,45,2637,263,2,"9,97%",2637,"9,97%"
34100303128,Teulada,3286,49,3237,323,3,"9,98%",3237,"9,98%"
34164848036,Galdakao,14789,135,14654,1464,4,"9,99%",14654,"9,99%"
34011818062,Churriana de la Vega,7277,121,7156,715,3,"9,99%",7156,"9,99%"
34104646166,Meliana,6312,90,6222,622,2,"10,00%",6222,"10,00%"
34081919178,Megina,20,1,19,2,1,"10,53%",20,"10,00%"
