Client_name;grade;emp_title;emp_length;home_ownership;annual_inc;addr_state;riesgo
15409504;E;teacher;6 years;MORTGAGE;72000.0;GA;Alto riesgo
71360374;B;Foreman;5 years;RENT;91000.0;WY;Bajo riesgo
64193799;A;Inforation systems analyst;10+ years;MORTGAGE;120000.0;IL;Alto riesgo
1667916;C;JPMorgan Chase Bank;7 years;RENT;50000.0;NY;Bajo riesgo
62504034;C;Compliance Auditor;3 years;MORTGAGE;60000.0;OH;Alto riesgo
12886761;C;Technician;5 years;RENT;70000.0;CA;Bajo riesgo
19275510;C;Manager;7 years;OWN;75000.0;TN;Sin riesgo
70974937;B;Lead Event Specialist;5 years;MORTGAGE;30000.0;FL;Alto riesgo
70589437;A;Director;9 years;MORTGAGE;105000.0;VA;Alto riesgo
67756989;C;Admin Aide;10+ years;OWN;44043.0;VA;Sin riesgo
10888938;C;MEDICAL LAB TECH;4 years;RENT;42052.0;OH;Bajo riesgo
11267276;A;Civil Engineer;10+ years;RENT;66000.0;KY;Bajo riesgo
1661627;D;Rest;;MORTGAGE;25584.0;FL;Alto riesgo
12587336;C;manager/driver;1 year;MORTGAGE;39000.0;FL;Alto riesgo
27969876;F;Assistant Planner;10+ years;RENT;82599.0;NJ;Bajo riesgo
41439410;A;Store Supervisor;6 years;RENT;45000.0;NJ;Bajo riesgo
31296341;B;ChPT;3 years;MORTGAGE;35000.0;NM;Alto riesgo
1725194;C;Rest;5 years;RENT;50000.0;NY;Bajo riesgo
17331711;B;butcher;10+ years;RENT;75000.0;NJ;Bajo riesgo
31667008;C;INTERNATIONAL EXPORT SPECIALIST;2 years;RENT;65000.0;PA;Bajo riesgo
42495661;B;System Design and Integration;2 years;RENT;73000.0;MO;Bajo riesgo
41243317;B;Registered Nurse;7 years;MORTGAGE;71000.0;TX;Alto riesgo
8748256;B;Southwest Airlines;10+ years;MORTGAGE;65000.0;TN;Alto riesgo
1896967;B;Capitol Broadcasting Co.;10+ years;RENT;46000.0;NC;Bajo riesgo
19946824;C;quality control;5 years;MORTGAGE;36000.0;CA;Alto riesgo
51954125;C;Sales;5 years;RENT;60000.0;CA;Bajo riesgo
26106408;C;sales;10+ years;MORTGAGE;35000.0;NC;Alto riesgo
37506823;B;Senior Attorney;< 1 year;RENT;180000.0;TX;Bajo riesgo
59693166;B;Sr. Manager;< 1 year;RENT;102500.0;NY;Bajo riesgo
22631543;B;Representative;10+ years;RENT;69000.0;NY;Bajo riesgo
54026056;E;sales;10+ years;OWN;138000.0;NY;Sin riesgo
65462249;B;Portfolio Manager;4 years;OWN;111500.0;OH;Sin riesgo
60155043;C;Lead Physician Relations Liaison;2 years;RENT;75000.0;CT;Bajo riesgo
8330042;A;Hammer Residences;10+ years;MORTGAGE;60000.0;MN;Alto riesgo
53333242;A;Nurse;8 years;MORTGAGE;80000.0;MA;Alto riesgo
1884947;D;us postal service;10+ years;RENT;60000.0;FL;Bajo riesgo
70373930;D;Postmaster;10+ years;MORTGAGE;61108.0;NY;Alto riesgo
17392361;C;Chief Strategy Officer;3 years;MORTGAGE;280000.0;NJ;Alto riesgo
13657060;B;Administrator;1 year;OWN;105000.0;NY;Sin riesgo
45799970;C;6th key carrier;10+ years;OWN;50300.0;CA;Sin riesgo
72488922;B;Rest;;RENT;29000.0;WI;Bajo riesgo
25796253;E;Correction officer;10+ years;MORTGAGE;60000.0;OH;Alto riesgo
14507689;B;Data Entry;< 1 year;OWN;40000.0;OK;Sin riesgo
12997162;A;Director Corporate Accounts;10+ years;RENT;180000.0;FL;Bajo riesgo
32658909;A;Purchasing;10+ years;MORTGAGE;54000.0;IN;Alto riesgo
64648078;B;Production Manager;3 years;MORTGAGE;79900.0;TX;Alto riesgo
47052815;C;Lead Supervisor;3 years;MORTGAGE;50000.0;MI;Alto riesgo
63387061;B;Medical Assistent;10+ years;RENT;27000.0;FL;Bajo riesgo
28470742;B;Compliance;10+ years;MORTGAGE;115000.0;TN;Alto riesgo
46819391;A;Sanitation operator B;8 years;OWN;45000.0;CA;Sin riesgo
64587564;D;Senior account executive;4 years;OWN;90000.0;CA;Sin riesgo
64902791;B;Strings Program Director;10+ years;RENT;60000.0;FL;Bajo riesgo
822820;B;Rest;< 1 year;RENT;48000.0;NV;Bajo riesgo
14809035;D;Staff Accountant;10+ years;MORTGAGE;50000.0;FL;Alto riesgo
66362198;C;Business Process Analyst;6 years;MORTGAGE;45000.0;TX;Alto riesgo
8099647;B;DaVita Inc;10+ years;MORTGAGE;83000.0;WA;Alto riesgo
42093764;B;office;10+ years;RENT;43000.0;IN;Bajo riesgo
70538804;B;Owner;< 1 year;MORTGAGE;75000.0;CT;Alto riesgo
41288493;C;Teacher;3 years;RENT;39000.0;OR;Bajo riesgo
15100274;A;project manager;4 years;MORTGAGE;98000.0;GA;Alto riesgo
16871344;D;manager;6 years;MORTGAGE;33600.0;NV;Alto riesgo
42446254;D;Court Reporter;10+ years;RENT;60000.0;OK;Bajo riesgo
12598995;E;buyer;10+ years;MORTGAGE;56000.0;GA;Alto riesgo
4231303;E;Rest;;RENT;10000.0;CA;Bajo riesgo
12480147;B;State Treasury Fiscal Control Analyst 3;< 1 year;MORTGAGE;56000.0;LA;Alto riesgo
11717767;B;Assistant Manager;10+ years;RENT;56000.0;CA;Bajo riesgo
53875582;B;driver;5 years;RENT;62000.0;CO;Bajo riesgo
50419835;C;Learning Specialist;10+ years;OWN;102560.0;GA;Sin riesgo
1355322;A;Irving Independent School District;6 years;RENT;52000.0;TX;Bajo riesgo
13968042;C;Underwriter;6 years;RENT;72500.0;NY;Bajo riesgo
59053299;E;Fire/Code Inspection Official;10+ years;MORTGAGE;51000.0;IL;Alto riesgo
53847712;B;Rest;;RENT;20000.0;MN;Bajo riesgo
33850891;D;Senior Claim Representative;8 years;OWN;78000.0;MA;Sin riesgo
45471643;B;Rest;;MORTGAGE;21756.0;FL;Alto riesgo
41408345;C;Superintedent;< 1 year;RENT;92000.0;NV;Bajo riesgo
43590930;D;Owner/pet groomer;9 years;MORTGAGE;49000.0;CT;Alto riesgo
64161989;E;Senior Perinatal Tech;< 1 year;RENT;35500.0;TX;Bajo riesgo
10866956;B;Derrick Hand;3 years;MORTGAGE;108000.0;MT;Alto riesgo
70228142;A;Director of Health Services/School Nursi;10+ years;MORTGAGE;64000.0;WV;Alto riesgo
42436174;B;Owner operator;8 years;MORTGAGE;50000.0;CA;Alto riesgo
69833028;B;High End Finish Carpenter;4 years;OWN;100000.0;CA;Sin riesgo
24754911;D;Rest;;OWN;34651.0;CA;Sin riesgo
19847585;B;RN;7 years;MORTGAGE;120000.0;MA;Alto riesgo
880671;F;brett robinson gulf corp;5 years;RENT;24000.0;AL;Bajo riesgo
66382173;C;Software Dev Engineer;2 years;RENT;120000.0;WA;Bajo riesgo
8719490;C;COMCAST;10+ years;MORTGAGE;115000.0;FL;Alto riesgo
51795396;C;installer repair;1 year;OWN;40000.0;IL;Sin riesgo
70789010;C;E-7;10+ years;RENT;65000.0;MS;Bajo riesgo
30645776;A;Tile Setter;10+ years;RENT;45000.0;CA;Bajo riesgo
56287949;C;SR Purchasing Agent;10+ years;RENT;41000.0;WV;Bajo riesgo
15930087;B;Police Officer;10+ years;MORTGAGE;75000.0;TN;Alto riesgo
46292522;B;Financial Advisor;2 years;RENT;95000.0;CO;Bajo riesgo
66055089;C;Salesman;1 year;RENT;85000.0;WI;Bajo riesgo
46112456;C;Recepcionist;4 years;RENT;30000.0;FL;Bajo riesgo
29863366;C;IT Director;7 years;OWN;130000.0;NC;Sin riesgo
47984165;B;Ass't Service Manager;5 years;MORTGAGE;45000.0;PA;Alto riesgo
60908153;B;Executive Assistant;1 year;RENT;60000.0;NY;Bajo riesgo
43305054;B;Audit Consultant;< 1 year;RENT;62000.0;IL;Bajo riesgo
58470208;A;GM;2 years;RENT;250000.0;MA;Bajo riesgo
21268511;B;Accounting Specialist;< 1 year;RENT;47380.0;CA;Bajo riesgo
36745195;B;Staff sergeant;10+ years;RENT;48000.0;TX;Bajo riesgo
1017042;B;Wells Fargo;1 year;MORTGAGE;102000.0;FL;Alto riesgo
36055010;D;Realtor;8 years;OWN;85000.0;SC;Sin riesgo
8547732;A;Kiddie Academy of Kent Island;2 years;MORTGAGE;80000.0;MD;Alto riesgo
1325271;B;Claassen Family;< 1 year;RENT;38400.0;CA;Bajo riesgo
23513601;B;health advisor;1 year;RENT;23000.0;CA;Bajo riesgo
40364001;D;land Staff Specialist;3 years;RENT;88500.0;CA;Bajo riesgo
3873588;A;Rest;9 years;RENT;95000.0;GA;Bajo riesgo
67600317;E;Outside Sales;5 years;MORTGAGE;92000.0;MD;Alto riesgo
69222405;C;CHIEF PETTY OFFICER;10+ years;RENT;80000.0;VA;Bajo riesgo
49494023;B;maintenance tech;10+ years;OWN;70000.0;WI;Sin riesgo
65812052;B;Technology;10+ years;MORTGAGE;89000.0;NJ;Alto riesgo
65547533;B;director;9 years;OWN;104000.0;FL;Sin riesgo
13350679;A;Police Dispatcher;6 years;RENT;56000.0;CA;Bajo riesgo
31446920;C;Family Resource Coordinator;10+ years;RENT;48000.0;KY;Bajo riesgo
47143830;D;Data Analyst;9 years;MORTGAGE;62900.0;FL;Alto riesgo
21078272;F;Anchor / Reporter;< 1 year;RENT;89000.0;CA;Bajo riesgo
72197967;D;Plant Manager;10+ years;RENT;220000.0;NY;Bajo riesgo
56581211;B;Engineer;3 years;RENT;75000.0;NY;Bajo riesgo
21368162;D;maintence;10+ years;MORTGAGE;53000.0;NY;Alto riesgo
44998022;B;Rest;;RENT;21000.0;NJ;Bajo riesgo
14968453;B;Bilingual School Counselor;2 years;OWN;61000.0;NY;Sin riesgo
8100134;B;contra costa county health services;10+ years;RENT;60000.0;CA;Bajo riesgo
24054286;C;Teacher;10+ years;OWN;70000.0;NY;Sin riesgo
1898332;D;SSM DePaul Health Center;10+ years;RENT;47000.0;MO;Bajo riesgo
66194825;A;Inspector;10+ years;RENT;58000.0;NY;Bajo riesgo
34641346;A;Project Team Lead;8 years;RENT;55000.0;MI;Bajo riesgo
55356036;B;Tire Tech;2 years;RENT;20000.0;CA;Bajo riesgo
14410303;A;Police Officer;9 years;MORTGAGE;100000.0;CO;Alto riesgo
54036531;F;DISPATCHER;< 1 year;RENT;33000.0;CA;Bajo riesgo
53907173;B;Account Manager;1 year;MORTGAGE;80000.0;CA;Alto riesgo
71197720;C;Quality Assurance Inspector;4 years;RENT;51300.0;KS;Bajo riesgo
43257761;D;PST;4 years;MORTGAGE;35000.0;TN;Alto riesgo
64352408;A;Supervisor, Customer Services;10+ years;RENT;60000.0;IL;Bajo riesgo
19425352;C;Sales Professional;7 years;RENT;92000.0;NY;Bajo riesgo
9678213;B;Bookkeeper;7 years;OWN;26000.0;CA;Sin riesgo
1629951;D;Systems Engineer;9 years;RENT;107500.0;WA;Bajo riesgo
9957363;C;Office Administrator;1 year;RENT;25000.0;FL;Bajo riesgo
8597620;B;McKinsey & Company;3 years;RENT;38000.0;FL;Bajo riesgo
41115024;B;VP Marketing & Channel Sales;2 years;MORTGAGE;120000.0;CA;Alto riesgo
55176520;C;Army Instructor;10+ years;MORTGAGE;90000.0;IL;Alto riesgo
8016914;B;Rkmi;10+ years;MORTGAGE;43680.0;CO;Alto riesgo
72148247;C;Campus Connect Supervisor;2 years;RENT;35000.0;LA;Bajo riesgo
63466403;B;commercial driver;8 years;MORTGAGE;35000.0;NY;Alto riesgo
37557855;B;Owner;4 years;RENT;75000.0;OR;Bajo riesgo
59177406;D;Supervior;10+ years;MORTGAGE;87000.0;CA;Alto riesgo
32998731;A;Firefighter;5 years;MORTGAGE;85000.0;NJ;Alto riesgo
72209266;C;Store manager;10+ years;MORTGAGE;150000.0;TX;Alto riesgo
1770137;D;Superior;8 years;RENT;115000.0;AZ;Bajo riesgo
59729750;D;Manager;10+ years;MORTGAGE;55000.0;CA;Alto riesgo
53532860;B;Pharmacist;8 years;MORTGAGE;135000.0;CO;Alto riesgo
12028804;C;registered nurse;< 1 year;MORTGAGE;70000.0;AZ;Alto riesgo
69485167;A;Sales;1 year;MORTGAGE;115000.0;NJ;Alto riesgo
28710907;E;card dealer;10+ years;MORTGAGE;60000.0;WA;Alto riesgo
18393886;D;delivery driver;4 years;MORTGAGE;75000.0;FL;Alto riesgo
64891950;B;Senior Pastor;10+ years;OWN;52000.0;KY;Sin riesgo
64903662;B;server;5 years;RENT;72000.0;NV;Bajo riesgo
49544440;B;Network ENgineer;10+ years;MORTGAGE;120000.0;TX;Alto riesgo
31207008;D;Systems Engineer;10+ years;RENT;118000.0;CA;Bajo riesgo
53602425;C;Rail Janitor;10+ years;MORTGAGE;54000.0;IL;Alto riesgo
1789712;D;ups store;3 years;MORTGAGE;103000.0;NJ;Alto riesgo
40070122;E;Supervisor/staff;10+ years;RENT;75612.0;FL;Bajo riesgo
9266984;D;Sales Executive;1 year;MORTGAGE;110000.0;MA;Alto riesgo
69725986;B;distric leader;10+ years;MORTGAGE;38000.0;PA;Alto riesgo
31167049;C;technition;3 years;OWN;14500.0;PA;Sin riesgo
8132741;B;Disney;7 years;MORTGAGE;450000.0;NY;Alto riesgo
73518881;C;MSG;10+ years;MORTGAGE;160000.0;AL;Alto riesgo
49131860;C;General Manager;8 years;OWN;202000.0;NV;Sin riesgo
9041332;B;Paychex;4 years;RENT;69900.0;NY;Bajo riesgo
60747089;E;Clinical Research Assistant ;3 years;RENT;33000.0;RI;Bajo riesgo
2837114;B;Bureau of Alcohol, Tobacco and Firearms;10+ years;RENT;94969.0;WV;Bajo riesgo
40020254;B;DIRECTOR OF CARDIAC CATH;2 years;RENT;120000.0;KS;Bajo riesgo
49960461;E;Sales;5 years;MORTGAGE;85000.0;FL;Alto riesgo
545163;D;Milwaukee Public Schools;10+ years;MORTGAGE;75000.0;WI;Alto riesgo
13977030;B;Attorney At Law;9 years;MORTGAGE;100000.0;PA;Alto riesgo
12439243;C;operator;3 years;OWN;50000.0;MI;Sin riesgo
63089383;D;Rest;;MORTGAGE;99600.0;FL;Alto riesgo
64805408;C;Staff Sergeant;6 years;RENT;50000.0;NE;Bajo riesgo
72210842;A;VP, Planning and Operations;10+ years;OWN;182000.0;NY;Sin riesgo
7010675;D;sheetz;5 years;MORTGAGE;53000.0;NC;Alto riesgo
7421596;C;Deutsche Bank;7 years;MORTGAGE;240000.0;NJ;Alto riesgo
33039035;C;Mechanic;10+ years;MORTGAGE;54000.0;TX;Alto riesgo
7200770;D;Honigman Miller Schwartz and Cohn;10+ years;MORTGAGE;105000.0;MI;Alto riesgo
63306737;C;Operations;4 years;RENT;64500.0;FL;Bajo riesgo
33689624;B;Tiler;3 years;RENT;32500.0;NY;Bajo riesgo
57894773;B;Digital Marketing Director;8 years;MORTGAGE;180000.0;CA;Alto riesgo
37097242;D;Rest;;MORTGAGE;32000.0;AZ;Alto riesgo
41322912;B;owner;10+ years;OWN;30000.0;MI;Sin riesgo
7117203;D;FLORIDA HOSPITAL NORTH PINELLAS;< 1 year;MORTGAGE;70000.0;FL;Alto riesgo
7419579;D;Siemens Water Technologies Corp.;10+ years;RENT;45000.0;PA;Bajo riesgo
23212660;B;Database Administrator;4 years;RENT;95000.0;NJ;Bajo riesgo
70397942;E;millwright;< 1 year;MORTGAGE;60000.0;TX;Alto riesgo
37727126;C;Paraprofessional;10+ years;RENT;34000.0;NY;Bajo riesgo
43876724;A;Warehouse;8 years;RENT;50000.0;CA;Bajo riesgo
5459598;D;Rest;;MORTGAGE;62000.0;CA;Alto riesgo
68417921;E;long shoreman;8 years;MORTGAGE;60000.0;CA;Alto riesgo
47885384;A;Operations Dept Clerk;9 years;MORTGAGE;30000.0;IL;Alto riesgo
46386466;B;Sr. Research Associate;6 years;OWN;52490.0;NC;Sin riesgo
36945418;C;utility worker;7 years;MORTGAGE;45000.0;KS;Alto riesgo
37607285;C;Office Manager;1 year;MORTGAGE;27000.0;AZ;Alto riesgo
51843194;D;CEO;10+ years;MORTGAGE;92000.0;TX;Alto riesgo
64162802;C;Project Manager;3 years;MORTGAGE;94000.0;MD;Alto riesgo
864233;A;PUSD;5 years;RENT;80000.0;CA;Bajo riesgo
58741819;B;Quality Engineer;< 1 year;MORTGAGE;99500.0;MD;Alto riesgo
54219566;B;Senior Project Manager;10+ years;MORTGAGE;106429.0;NY;Alto riesgo
14409496;D;Computer Operations Supervisor;10+ years;MORTGAGE;68500.0;MI;Alto riesgo
70268853;A;Senior Geologist;< 1 year;MORTGAGE;98400.0;AZ;Alto riesgo
57055567;A;PACS/RIS Administrator;10+ years;RENT;82000.0;CA;Bajo riesgo
27690033;D;Accountant;< 1 year;RENT;50000.0;VA;Bajo riesgo
1855576;C;SchoolsFirst FCU;10+ years;OWN;57179.0;CA;Sin riesgo
8099574;B;robinsons ata black belt academy;8 years;MORTGAGE;37000.0;GA;Alto riesgo
48941865;C;teacher;< 1 year;MORTGAGE;43000.0;PA;Alto riesgo
45291403;B;Payroll Administrator;4 years;OWN;31217.56;FL;Sin riesgo
30525111;F;Rest;;RENT;17320.0;CA;Bajo riesgo
42043344;A;Associate;3 years;OWN;150000.0;TN;Sin riesgo
9317155;E;ove the road truck driv;< 1 year;MORTGAGE;75276.0;IN;Alto riesgo
29012616;C;Foreman;9 years;MORTGAGE;100000.0;WV;Alto riesgo
27909872;A;Line Leader;10+ years;MORTGAGE;70000.0;IL;Alto riesgo
49381946;C;stocker;10+ years;RENT;60000.0;OH;Bajo riesgo
1246126;A;Walmart Distribution Center;10+ years;MORTGAGE;60000.0;IL;Alto riesgo
65441420;A;Director;< 1 year;MORTGAGE;142000.0;PA;Alto riesgo
8732502;C;USDA;10+ years;MORTGAGE;82000.0;MD;Alto riesgo
61476104;C;CNA;3 years;RENT;22000.0;MS;Bajo riesgo
24725019;E;Principal;2 years;MORTGAGE;95000.0;CA;Alto riesgo
49695006;A;Laser tech;10+ years;RENT;69000.0;CT;Bajo riesgo
51421614;A;parts manager;5 years;MORTGAGE;65000.0;FL;Alto riesgo
10856919;B;Senior Planner;10+ years;MORTGAGE;71000.0;TX;Alto riesgo
66353290;B;Industrial sales engineer ;2 years;RENT;75000.0;FL;Bajo riesgo
59628999;B;Property Protection Agent;10+ years;OWN;95000.0;NY;Sin riesgo
1790070;A;University of Maryland;< 1 year;RENT;57500.0;MD;Bajo riesgo
5479802;B;Snohomish County;< 1 year;RENT;45000.0;WA;Bajo riesgo
45178053;B;Unit Specialist;9 years;MORTGAGE;63000.0;OR;Alto riesgo
13147714;B;driver;< 1 year;RENT;35000.0;IL;Bajo riesgo
7408946;B;Rest;;MORTGAGE;68436.0;NJ;Alto riesgo
42243513;C;Pest Tech;2 years;MORTGAGE;70000.0;NC;Alto riesgo
35032835;E;Rest;;MORTGAGE;30000.0;OH;Alto riesgo
23584379;D;BRANCH MANAGER;7 years;RENT;65000.0;NY;Bajo riesgo
26218070;A;Clinical Analyst;< 1 year;RENT;77000.0;MA;Bajo riesgo
66493996;A;Academic Advisor;< 1 year;OWN;37000.0;FL;Sin riesgo
27830374;B;Instructor;6 years;MORTGAGE;150000.0;TN;Alto riesgo
46192434;B;Police Officer;10+ years;MORTGAGE;85000.0;CT;Alto riesgo
64193134;B;Machine operator;3 years;RENT;52000.0;TX;Bajo riesgo
55297144;B;pharmacy manager;4 years;MORTGAGE;160000.0;NJ;Alto riesgo
42513525;D;Pipeline Engineer;5 years;MORTGAGE;208000.0;PA;Alto riesgo
8122673;C;Rest;;MORTGAGE;72000.0;MI;Alto riesgo
11636732;A;Mail carrier;10+ years;MORTGAGE;65000.0;TN;Alto riesgo
682242;A;24 Hr. Fitness;9 years;MORTGAGE;54000.0;CA;Alto riesgo
65569921;D;Payroll Administrator;6 years;MORTGAGE;62371.0;VA;Alto riesgo
1450998;A;Software Development Firm;5 years;RENT;75000.0;TX;Bajo riesgo
47012440;B;Solution Architect;7 years;RENT;145000.0;NJ;Bajo riesgo
2118043;B;Global Health Strategies;1 year;RENT;38000.0;NY;Bajo riesgo
23071923;C;Contract Analyst;6 years;RENT;65000.0;CA;Bajo riesgo
4232133;A;vitran express, inc;10+ years;MORTGAGE;85000.0;PA;Alto riesgo
49808327;C;Executive Assistatn;< 1 year;MORTGAGE;75000.0;TX;Alto riesgo
43143317;B;Store manager;4 years;RENT;76000.0;CA;Bajo riesgo
7419622;C;Baldor Electric Company;10+ years;MORTGAGE;40000.0;OK;Alto riesgo
69193062;C;Service Consultant;9 years;MORTGAGE;90000.0;CA;Alto riesgo
8093738;C;CTCA;4 years;MORTGAGE;114750.0;IN;Alto riesgo
30515134;F;Instructor;7 years;MORTGAGE;60000.0;SC;Alto riesgo
40870980;C;Graphic Design;10+ years;MORTGAGE;98700.0;VA;Alto riesgo
32258811;B;Rest;;OWN;32487.0;LA;Sin riesgo
69842984;F;Table Games Dealer;< 1 year;RENT;50000.0;OR;Bajo riesgo
14699406;C;Route Sales Representitive;10+ years;RENT;52000.0;OH;Bajo riesgo
22975107;B;Sr. Manager;8 years;MORTGAGE;109000.0;IL;Alto riesgo
26867746;F;Operational Due Diligence;4 years;MORTGAGE;115000.0;IL;Alto riesgo
59753592;B;Teacher;8 years;MORTGAGE;37000.0;TN;Alto riesgo
70609032;B;Office manager RN ;10+ years;MORTGAGE;78000.0;PA;Alto riesgo
10347537;B;Corporate trainer/server;10+ years;MORTGAGE;38000.0;OH;Alto riesgo
13339971;C;Charge RN;5 years;MORTGAGE;78500.0;CO;Alto riesgo
11950149;E;Rest;;RENT;35000.0;CO;Bajo riesgo
44175346;D;deli;4 years;OWN;20000.0;NC;Sin riesgo
8727192;B;DTZ, Inc.;8 years;MORTGAGE;110000.0;MA;Alto riesgo
8105355;C;Faith&Redeemer&Trinity&Good Shepherd Ang;10+ years;MORTGAGE;31496.0;AZ;Alto riesgo
9411358;C;Associate Product Risk Manager;5 years;RENT;116000.0;NY;Bajo riesgo
47496982;A;Sales ;10+ years;OWN;80000.0;NY;Sin riesgo
4230316;B;casa blanca hotel-casino;10+ years;MORTGAGE;50000.0;NV;Alto riesgo
4224461;C;frontier;10+ years;MORTGAGE;87000.0;OR;Alto riesgo
64153498;B;Assistant Coordinating Manager ;10+ years;RENT;48670.0;NY;Bajo riesgo
8316983;C;La Porte ISD;6 years;MORTGAGE;51095.0;TX;Alto riesgo
38850576;E;Senior team lead of lab;5 years;RENT;36000.0;NY;Bajo riesgo
59114651;D;Project Scheduling Manager;2 years;RENT;52000.0;CA;Bajo riesgo
41483478;B;Food Inspector;10+ years;MORTGAGE;78000.0;AR;Alto riesgo
10360899;D;Rest;;MORTGAGE;75000.0;NC;Alto riesgo
19936568;B;Associate;1 year;MORTGAGE;42000.0;CA;Alto riesgo
71319932;A;Speech Pathologist;8 years;RENT;85000.0;CA;Bajo riesgo
57708968;B;Plumber ;10+ years;MORTGAGE;70000.0;MO;Alto riesgo
65882190;C;Shift Operations Manager;3 years;RENT;75000.0;KS;Bajo riesgo
49959310;A;Manager ;8 years;RENT;50000.0;MI;Bajo riesgo
69728105;C;Universal Branch Associate;2 years;RENT;35000.0;LA;Bajo riesgo
44124047;C;quality manager;1 year;RENT;122000.0;CA;Bajo riesgo
58641099;B;manager;10+ years;MORTGAGE;40000.0;MD;Alto riesgo
59731835;D;Dentist;10+ years;RENT;375000.0;TX;Bajo riesgo
1457822;A;Florida Power and Light Co.;10+ years;MORTGAGE;150000.0;FL;Alto riesgo
62977345;A;Owner;10+ years;MORTGAGE;260000.0;MA;Alto riesgo
8427492;C;Correctional Lieutenant;10+ years;MORTGAGE;56000.0;NC;Alto riesgo
50307236;A;Materials Supervisor;10+ years;MORTGAGE;71400.0;AR;Alto riesgo
47953080;A;Rest;;RENT;50000.0;PA;Bajo riesgo
10331762;E;Manager;5 years;RENT;34560.0;CA;Bajo riesgo
73353049;D;Truck driver;10+ years;MORTGAGE;101550.0;PA;Alto riesgo
6687023;C;Arizona Department of Transportation MVD;7 years;MORTGAGE;31000.0;AZ;Alto riesgo
14511296;C;Radiation Therapist;7 years;MORTGAGE;100000.0;NJ;Alto riesgo
3410731;C;Gardner Trucking;7 years;MORTGAGE;50000.0;CA;Alto riesgo
30013777;A;supervisor;5 years;RENT;68000.0;NY;Bajo riesgo
60859320;E;Rest;;RENT;54000.0;MI;Bajo riesgo
50227494;D;Accounting Technician;8 years;MORTGAGE;61500.0;CA;Alto riesgo
1253545;B;Wells Fargo;< 1 year;RENT;34000.0;WA;Bajo riesgo
54526103;C;assosciate;10+ years;MORTGAGE;37781.0;TN;Alto riesgo
4147281;C;Department of Homeland Security;5 years;RENT;95176.0;TX;Bajo riesgo
14447739;B;entertaiment tech/audio engineer;9 years;MORTGAGE;57000.0;LA;Alto riesgo
21839779;B;Tech;8 years;MORTGAGE;45000.0;AR;Alto riesgo
43276924;C;Driver;8 years;MORTGAGE;75000.0;NC;Alto riesgo
1268536;E;American Funds Service Company;10+ years;RENT;85602.0;CA;Bajo riesgo
37157010;D;Bridge and Tunnel Officer;10+ years;RENT;65037.0;NY;Bajo riesgo
68841459;E;Rest;;RENT;35000.0;VA;Bajo riesgo
46962215;B;store manager;2 years;MORTGAGE;35000.0;PA;Alto riesgo
43889258;C;Sales;8 years;MORTGAGE;140000.0;FL;Alto riesgo
59279628;D;Delivery Driver;1 year;RENT;41600.0;WY;Bajo riesgo
24594937;C;Hr dir;10+ years;MORTGAGE;40000.0;TX;Alto riesgo
70337782;C;Business Development Manager;< 1 year;MORTGAGE;185000.0;MD;Alto riesgo
34701415;C;Paralegal;2 years;RENT;25000.0;FL;Bajo riesgo
45321773;C;filling machine operator;2 years;RENT;37000.0;NY;Bajo riesgo
26336628;D;Analyst;10+ years;MORTGAGE;75000.0;TX;Alto riesgo
65428242;B;Director of Operations;1 year;MORTGAGE;95000.0;IL;Alto riesgo
59610830;D;HHA;3 years;OWN;25000.0;KS;Sin riesgo
14649269;C;correction officer;10+ years;RENT;67000.0;NJ;Bajo riesgo
14649378;C;Firefighter;10+ years;MORTGAGE;55000.0;WA;Alto riesgo
39142683;C;Rest;;RENT;28000.0;CA;Bajo riesgo
35212791;B;IT Recruiter;1 year;RENT;62000.0;GA;Bajo riesgo
50750229;B;Assistant Controller;10+ years;RENT;125000.0;NJ;Bajo riesgo
30765412;E;Social Worker;9 years;MORTGAGE;48142.0;SC;Alto riesgo
42044255;A;meat cutter;4 years;MORTGAGE;37000.0;FL;Alto riesgo
48902104;D;Regional Director;10+ years;MORTGAGE;130000.0;IL;Alto riesgo
53895690;E;Physician;3 years;MORTGAGE;400000.0;TX;Alto riesgo
4234524;A;West Point Products;6 years;MORTGAGE;97144.0;NC;Alto riesgo
31245845;B;staff attorney;7 years;RENT;55000.0;MA;Bajo riesgo
12678880;F;Warehouse Manager;10+ years;MORTGAGE;80000.0;CA;Alto riesgo
1283154;C;MicroStrategy;2 years;RENT;76000.0;DC;Bajo riesgo
45420607;B;Associate;3 years;RENT;45000.0;CA;Bajo riesgo
63028312;B;Estimating Manager;10+ years;MORTGAGE;121680.0;TX;Alto riesgo
71367841;C;Trainmaster;5 years;RENT;67000.0;OH;Bajo riesgo
40841186;A;Associate;< 1 year;RENT;160000.0;MD;Bajo riesgo
19685442;D;LEAD INSTALLER ;8 years;MORTGAGE;48000.0;GA;Alto riesgo
69403976;A;Construction Manager;10+ years;MORTGAGE;100000.0;CA;Alto riesgo
28751630;B;Senior Analyst;5 years;MORTGAGE;93000.0;CA;Alto riesgo
60868633;D;Lineman;4 years;MORTGAGE;105000.0;MI;Alto riesgo
65547697;C;rn supervisor;10+ years;MORTGAGE;93000.0;PA;Alto riesgo
38641080;C;Administrative Clerk;< 1 year;OWN;19200.0;TX;Sin riesgo
1611070;E;Rest;;MORTGAGE;75000.0;VT;Alto riesgo
